Id,ActivityDate,DayOfTheWeek,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,TotalActiveMinutes,Calories
4445114986,4/25/16,Mon,3385,2.269999981,2.269999981,0,0,0,2.269999981,0,0,0,179,916,179,2070
4445114986,4/26/16,Tue,6326,4.409999847,4.409999847,0,2.410000086,0.039999999,1.960000038,0,29,1,180,839,210,2291
4445114986,4/27/16,Wed,7243,5.03000021,5.03000021,0,2.619999886,0.029999999,2.380000114,0,32,1,194,839,227,2361
4445114986,4/28/16,Thu,4493,3.00999999,3.00999999,0,0,0,3.00999999,0,0,0,236,762,236,2203
4445114986,4/29/16,Fri,4676,3.140000105,3.140000105,0,0,0,3.130000114,0,0,0,226,1106,226,2196
4445114986,4/30/16,Sat,6222,4.179999828,4.179999828,0,0,0,4.179999828,0,0,0,290,797,290,2363
4445114986,5/1/16,Sun,5232,3.50999999,3.50999999,0,0,0,3.50999999,0,0,0,240,741,240,2246
4445114986,5/2/16,Mon,6910,4.75,4.75,0,2.210000038,0.189999998,2.349999905,0,27,4,200,667,231,2336
4445114986,5/3/16,Tue,7502,5.179999828,5.179999828,0,2.480000019,0.109999999,2.579999924,0,30,2,233,725,265,2421
4445114986,5/4/16,Wed,2923,1.960000038,1.960000038,0,0,0,1.960000038,0,0,0,180,897,180,2070
4445114986,5/5/16,Thu,3800,2.549999952,2.549999952,0,0.119999997,0.239999995,2.180000067,0,2,6,185,734,193,2120
4445114986,5/6/16,Fri,4514,3.029999971,3.029999971,0,0,0,3.029999971,0,0,0,229,809,229,2211
4445114986,5/7/16,Sat,5183,3.589999914,3.589999914,0,2.130000114,0.189999998,1.25,0,26,4,108,866,138,2123
4445114986,5/8/16,Sun,7303,4.900000095,4.900000095,0,0,0.25,4.650000095,0,0,8,308,733,316,2423
4445114986,5/9/16,Mon,5275,3.539999962,3.539999962,0,0,0,3.539999962,0,0,0,266,641,266,2281
4445114986,5/10/16,Tue,3915,2.630000114,2.630000114,0,0,0,2.630000114,0,0,0,231,783,231,2181
4445114986,5/11/16,Wed,9105,6.110000134,6.110000134,0,2.25,1,2.859999895,0,34,22,232,622,288,2499
4445114986,5/12/16,Thu,768,0.519999981,0.519999981,0,0,0,0.519999981,0,0,0,58,380,58,1212
4558609924,4/12/16,Tue,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,318,1909
4558609924,4/13/16,Wed,4978,3.289999962,3.289999962,0,1.24000001,0.439999998,1.610000014,0,19,7,127,1287,153,1722
4558609924,4/14/16,Thu,6799,4.489999771,4.489999771,0,0,0,4.489999771,0,0,0,279,1161,279,1922
4558609924,4/15/16,Fri,7795,5.150000095,5.150000095,0,0.589999974,0.839999974,3.730000019,0,17,30,262,1131,309,2121
4558609924,4/16/16,Sat,7289,4.820000172,4.820000172,0,0.550000012,0.75,3.5,0,8,12,308,1112,328,1997
4558609924,4/17/16,Sun,9634,6.400000095,6.400000095,0,0.550000012,1.139999986,4.710000038,0,7,19,304,1110,330,2117
4558609924,4/18/16,Mon,8940,5.909999847,5.909999847,0,0.980000019,0.930000007,4,0,14,15,331,1080,360,2116
4558609924,4/19/16,Tue,5401,3.569999933,3.569999933,0,0.050000001,0.360000014,3.160000086,0,1,9,248,1182,258,1876
4558609924,4/20/16,Wed,4803,3.170000076,3.170000076,0,0,0,3.170000076,0,0,0,222,1218,222,1788
4558609924,4/21/16,Thu,13743,9.079999924,9.079999924,0,0.419999987,0.970000029,7.699999809,0,6,21,432,844,459,2486
4558609924,4/22/16,Fri,9601,6.349999905,6.349999905,0,1.370000005,1.5,3.470000029,0,20,25,273,1122,318,2094
4558609924,4/23/16,Sat,6890,4.550000191,4.550000191,0,0.340000004,0.200000003,4.010000229,0,5,5,308,1122,318,2085
4558609924,4/24/16,Sun,8563,5.659999847,5.659999847,0,0,0,5.650000095,0,0,0,395,1045,395,2173
4558609924,4/25/16,Mon,8095,5.349999905,5.349999905,0,0.589999974,0.25,4.510000229,0,18,10,340,993,368,2225
4558609924,4/26/16,Tue,9148,6.050000191,6.050000191,0,0.430000007,2.029999971,3.589999914,0,12,41,283,1062,336,2223
4558609924,4/27/16,Wed,9557,6.320000172,6.320000172,0,1.960000038,0.889999986,3.460000038,0,27,14,312,1087,353,2098
4558609924,4/28/16,Thu,9451,6.25,6.25,0,0.02,0.270000011,5.949999809,0,1,11,367,985,379,2185
4558609924,4/29/16,Fri,7833,5.179999828,5.179999828,0,1.019999981,1.850000024,2.309999943,0,15,29,197,1096,241,1918
4558609924,4/30/16,Sat,10319,6.820000172,6.820000172,0,0.469999999,1.889999986,4.460000038,0,7,29,293,1111,329,2105
4558609924,5/1/16,Sun,3428,2.269999981,2.269999981,0,0,0,2.269999981,0,0,0,190,1121,190,1692
4558609924,5/2/16,Mon,7891,5.21999979,5.21999979,0,0,0,5.21999979,0,0,0,383,1057,383,2066
4558609924,5/3/16,Tue,5267,3.480000019,3.480000019,0,0.600000024,0.280000001,2.599999905,0,21,10,237,1172,268,1953
4558609924,5/4/16,Wed,5232,3.460000038,3.460000038,0,0,0,3.460000038,0,0,0,252,1188,252,1842
4558609924,5/5/16,Thu,10611,7.010000229,7.010000229,0,1.00999999,0.5,5.510000229,0,14,8,370,1048,392,2262
4558609924,5/6/16,Fri,3755,2.480000019,2.480000019,0,0,0,2.480000019,0,0,0,202,1238,202,1722
4558609924,5/7/16,Sat,8237,5.440000057,5.440000057,0,1.610000014,1,2.829999924,0,23,16,233,1116,272,1973
4558609924,5/8/16,Sun,6543,4.329999924,4.329999924,0,1.799999952,0.5,2.019999981,0,66,35,238,1019,339,2666
4558609924,5/9/16,Mon,11451,7.570000172,7.570000172,0,0.430000007,1.620000005,5.519999981,0,6,30,339,1065,375,2223
4558609924,5/10/16,Tue,6435,4.25,4.25,0,0.74000001,1.120000005,2.390000105,0,11,18,220,1191,249,1889
4558609924,5/11/16,Wed,9108,6.019999981,6.019999981,0,0.25999999,1.820000052,3.940000057,0,4,31,324,1081,359,2131
4558609924,5/12/16,Thu,6307,4.170000076,4.170000076,0,0,0,4.170000076,0,0,0,247,736,247,1452
4702921684,4/12/16,Tue,7213,5.880000114,5.880000114,0,0,0,5.849999905,0,0,0,263,718,263,2947
4702921684,4/13/16,Wed,6877,5.579999924,5.579999924,0,0,0,5.579999924,0,0,0,258,777,258,2898
4702921684,4/14/16,Thu,7860,6.369999886,6.369999886,0,0,0,6.369999886,0,0,0,271,772,271,2984
4702921684,4/15/16,Fri,6506,5.28000021,5.28000021,0,0.07,0.419999987,4.789999962,0,1,8,256,944,265,2896
4702921684,4/16/16,Sat,11140,9.029999733,9.029999733,0,0.239999995,1.25,7.539999962,0,3,24,335,556,362,3328
4702921684,4/17/16,Sun,12692,10.28999996,10.28999996,0,0.959999979,3.460000038,5.880000114,0,12,66,302,437,380,3394
4702921684,4/18/16,Mon,9105,7.380000114,7.380000114,0,1.820000052,1.49000001,4.070000172,0,22,30,191,890,243,3013
4702921684,4/19/16,Tue,6708,5.440000057,5.440000057,0,0.879999995,0.370000005,4.190000057,0,10,8,179,757,197,2812
4702921684,4/20/16,Wed,8793,7.130000114,7.130000114,0,0.159999996,1.230000019,5.730000019,0,2,29,260,717,291,3061
4702921684,4/21/16,Thu,6530,5.300000191,5.300000191,0,0.310000002,2.049999952,2.940000057,0,4,41,144,901,189,2729
4702921684,4/22/16,Fri,1664,1.350000024,1.350000024,0,0,0,1.350000024,0,0,0,72,1341,72,2241
4702921684,4/23/16,Sat,15126,12.27000046,12.27000046,0,0.75999999,3.24000001,8.270000458,0,9,66,408,469,483,3691
4702921684,4/24/16,Sun,15050,12.22000027,12.22000027,0,1.200000048,5.119999886,5.880000114,0,15,95,281,542,391,3538
4702921684,4/25/16,Mon,9167,7.429999828,7.429999828,0,0.49000001,0.819999993,6.110000134,0,6,15,270,730,291,3064
4702921684,4/26/16,Tue,6108,4.949999809,4.949999809,0,0.07,0.349999994,4.539999962,0,1,8,216,765,225,2784
4702921684,4/27/16,Wed,7047,5.71999979,5.71999979,0,0.090000004,0.800000012,4.78000021,0,1,16,238,733,255,2908
4702921684,4/28/16,Thu,9023,7.320000172,7.320000172,0,1.129999995,0.419999987,5.769999981,0,14,9,232,738,255,3033
4702921684,4/29/16,Fri,9930,8.050000191,8.050000191,0,1.059999943,0.920000017,6.070000172,0,12,19,267,692,298,3165
4702921684,4/30/16,Sat,10144,8.229999542,8.229999542,0,0.319999993,2.029999971,5.880000114,0,4,36,263,728,303,3115
4702921684,5/1/16,Sun,0,0,0,0,0,0,0,0,0,0,0,1440,0,2017
4702921684,5/2/16,Mon,7245,5.920000076,5.920000076,0,0.379999995,1.74000001,3.75999999,0,5,40,195,1131,240,2859
4702921684,5/3/16,Tue,9454,7.670000076,7.670000076,0,0,0,7.670000076,0,0,0,313,729,313,3145
4702921684,5/4/16,Wed,8161,6.619999886,6.619999886,0,0.340000004,0.730000019,5.539999962,0,4,15,251,757,270,3004
4702921684,5/5/16,Thu,8614,6.989999771,6.989999771,0,0.670000017,0.219999999,6.090000153,0,8,5,241,745,254,3006
4702921684,5/6/16,Fri,6943,5.630000114,5.630000114,0,0.079999998,0.660000026,4.869999886,0,1,16,207,682,224,2859
4702921684,5/7/16,Sat,14370,11.64999962,11.64999962,0,0.370000005,2.309999943,8.970000267,0,5,46,439,577,490,3683
4702921684,5/8/16,Sun,12857,10.43000031,10.43000031,0,0.680000007,6.210000038,3.539999962,0,9,125,192,1019,326,3287
4702921684,5/9/16,Mon,8232,6.679999828,6.679999828,0,0,0.569999993,6.099999905,0,0,12,253,746,265,2990
4702921684,5/10/16,Tue,10613,8.609999657,8.609999657,0,0.079999998,1.879999995,6.650000095,0,1,37,262,701,300,3172
4702921684,5/11/16,Wed,9810,7.960000038,7.960000038,0,0.779999971,2.160000086,4.980000019,0,10,41,235,784,286,3069
4702921684,5/12/16,Thu,2752,2.230000019,2.230000019,0,0,0,2.230000019,0,0,0,68,241,68,1240
5553957443,4/12/16,Tue,11596,7.570000172,7.570000172,0,1.370000005,0.790000021,5.409999847,0,19,13,277,767,309,2026
5553957443,4/13/16,Wed,4832,3.160000086,3.160000086,0,0,0,3.160000086,0,0,0,226,647,226,1718
5553957443,4/14/16,Thu,17022,11.11999989,11.11999989,0,4,2.450000048,4.670000076,0,61,41,256,693,358,2324
5553957443,4/15/16,Fri,16556,10.85999966,10.85999966,0,4.159999847,1.980000019,4.710000038,0,58,38,239,689,335,2254
5553957443,4/16/16,Sat,5771,3.769999981,3.769999981,0,0,0,3.769999981,0,0,0,288,521,288,1831
5553957443,4/17/16,Sun,655,0.430000007,0.430000007,0,0,0,0.430000007,0,0,0,46,943,46,1397
5553957443,4/18/16,Mon,3727,2.430000067,2.430000067,0,0,0,2.430000067,0,0,0,206,622,206,1683
5553957443,4/19/16,Tue,15482,10.10999966,10.10999966,0,4.28000021,1.659999967,4.179999828,0,69,28,249,756,346,2284
5553957443,4/20/16,Wed,2713,1.769999981,1.769999981,0,0,0,1.769999981,0,0,0,148,598,148,1570
5553957443,4/21/16,Thu,12346,8.06000042,8.06000042,0,2.950000048,2.160000086,2.960000038,0,47,42,177,801,266,2066
5553957443,4/22/16,Fri,11682,7.630000114,7.630000114,0,1.379999995,0.629999995,5.599999905,0,25,16,270,781,311,2105
5553957443,4/23/16,Sat,4112,2.690000057,2.690000057,0,0,0,2.680000067,0,0,0,272,443,272,1776
5553957443,4/24/16,Sun,1807,1.179999948,1.179999948,0,0,0,1.179999948,0,0,0,104,582,104,1507
5553957443,4/25/16,Mon,10946,7.190000057,7.190000057,0,2.930000067,0.569999993,3.690000057,0,51,11,201,732,263,2033
5553957443,4/26/16,Tue,11886,7.760000229,7.760000229,0,2.369999886,0.930000007,4.460000038,0,40,18,238,750,296,2093
5553957443,4/27/16,Wed,10538,6.880000114,6.880000114,0,1.139999986,1,4.739999771,0,16,16,206,745,238,1922
5553957443,4/28/16,Thu,11393,7.630000114,7.630000114,0,3.710000038,0.75,3.170000076,0,49,13,165,727,227,1999
5553957443,4/29/16,Fri,12764,8.329999924,8.329999924,0,2.789999962,0.639999986,4.909999847,0,46,15,270,709,331,2169
5553957443,4/30/16,Sat,1202,0.779999971,0.779999971,0,0,0,0.779999971,0,0,0,84,506,84,1463
5553957443,5/1/16,Sun,5164,3.369999886,3.369999886,0,0,0,3.369999886,0,0,0,237,436,237,1747
5553957443,5/2/16,Mon,9769,6.380000114,6.380000114,0,1.059999943,0.409999996,4.900000095,0,23,9,227,724,259,1996
5553957443,5/3/16,Tue,12848,8.390000343,8.390000343,0,1.5,1.200000048,5.679999828,0,26,29,247,812,302,2116
5553957443,5/4/16,Wed,4249,2.769999981,2.769999981,0,0,0,2.769999981,0,0,0,224,651,224,1698
5553957443,5/5/16,Thu,14331,9.510000229,9.510000229,0,3.430000067,1.659999967,4.429999828,0,44,29,241,692,314,2156
5553957443,5/6/16,Fri,9632,6.289999962,6.289999962,0,1.519999981,0.540000021,4.230000019,0,21,9,229,761,259,1916
5553957443,5/7/16,Sat,1868,1.220000029,1.220000029,0,0,0,1.220000029,0,0,0,96,902,96,1494
5553957443,5/8/16,Sun,6083,4,4,0,0.219999999,0.469999999,3.299999952,0,3,8,210,505,221,1762
5553957443,5/9/16,Mon,11611,7.579999924,7.579999924,0,2.130000114,0.889999986,4.559999943,0,59,22,251,667,332,2272
5553957443,5/10/16,Tue,16358,10.71000004,10.71000004,0,3.869999886,1.610000014,5.199999809,0,61,40,265,707,366,2335
5553957443,5/11/16,Wed,4926,3.220000029,3.220000029,0,0,0,3.220000029,0,0,0,195,628,195,1693
5553957443,5/12/16,Thu,3121,2.039999962,2.039999962,0,0.579999983,0.400000006,1.059999943,0,8,6,48,222,62,741
5577150313,4/12/16,Tue,8135,6.079999924,6.079999924,0,3.599999905,0.379999995,2.099999905,0,86,16,140,728,242,3405
5577150313,4/13/16,Wed,5077,3.789999962,3.789999962,0,0.319999993,0.219999999,3.25,0,15,11,144,776,170,2551
5577150313,4/14/16,Thu,8596,6.420000076,6.420000076,0,3.329999924,0.310000002,2.779999971,0,118,30,176,662,324,4022
5577150313,4/15/16,Fri,12087,9.079999924,9.079999924,0,3.920000076,1.600000024,3.559999943,0,115,54,199,695,368,4005
5577150313,4/16/16,Sat,14269,10.65999985,10.65999985,0,6.639999866,1.279999971,2.730000019,0,184,56,158,472,398,4274
5577150313,4/17/16,Sun,12231,9.140000343,9.140000343,0,5.980000019,0.829999983,2.319999933,0,200,37,159,525,396,4552
5577150313,4/18/16,Mon,9893,7.389999866,7.389999866,0,4.860000134,0.720000029,1.820000052,0,114,32,130,623,276,3625
5577150313,4/19/16,Tue,12574,9.420000076,9.420000076,0,7.019999981,0.639999986,1.75999999,0,108,23,111,733,242,3501
5577150313,4/20/16,Wed,8330,6.21999979,6.21999979,0,4.119999886,0.340000004,1.75999999,0,87,16,113,773,216,3192
5577150313,4/21/16,Thu,10830,8.090000153,8.090000153,0,3.650000095,1.659999967,2.779999971,0,110,74,175,670,359,4018
5577150313,4/22/16,Fri,9172,6.849999905,6.849999905,0,2.420000076,0.790000021,3.299999952,0,62,30,200,823,292,3329
5577150313,4/23/16,Sat,7638,5.710000038,5.710000038,0,1.210000038,0.360000014,4.139999866,0,24,24,223,627,271,3152
5577150313,4/24/16,Sun,15764,11.77999973,11.77999973,0,7.650000095,2.150000095,1.980000019,0,210,65,141,425,416,4392
5577150313,4/25/16,Mon,6393,4.78000021,4.78000021,0,1.350000024,0.670000017,2.75999999,0,61,38,214,743,313,3374
5577150313,4/26/16,Tue,5325,3.980000019,3.980000019,0,0.850000024,0.649999976,2.470000029,0,38,32,181,759,251,3088
5577150313,4/27/16,Wed,6805,5.139999866,5.139999866,0,1.809999943,0.400000006,2.930000067,0,63,16,190,773,269,3294
5577150313,4/28/16,Thu,9841,7.429999828,7.429999828,0,3.25,1.169999957,3.00999999,0,99,51,141,692,291,3580
5577150313,4/29/16,Fri,7924,5.920000076,5.920000076,0,2.839999914,0.610000014,2.470000029,0,97,36,165,739,298,3544
5577150313,4/30/16,Sat,12363,9.239999771,9.239999771,0,5.829999924,0.790000021,2.609999895,0,207,45,163,621,415,4501
5577150313,5/1/16,Sun,13368,9.989999771,9.989999771,0,5.309999943,1.440000057,3.24000001,0,194,72,178,499,444,4546
5577150313,5/2/16,Mon,7439,5.559999943,5.559999943,0,1.120000005,0.349999994,4.070000172,0,37,20,235,732,292,3014
5577150313,5/3/16,Tue,11045,8.25,8.25,0,4.519999981,0.150000006,3.569999933,0,97,8,212,580,317,3795
5577150313,5/4/16,Wed,5206,3.890000105,3.890000105,0,1.559999943,0.25,2.079999924,0,25,9,141,631,175,2755
5577150313,5/5/16,Thu,7550,5.639999866,5.639999866,0,2.5,0.469999999,2.670000076,0,45,21,143,1153,209,3004
5577150313,5/6/16,Fri,4950,3.700000048,3.700000048,0,1.929999948,0.319999993,1.450000048,0,41,16,79,1304,136,2643
5577150313,5/7/16,Sat,0,0,0,0,0,0,0,0,0,0,0,1440,0,1819
5577150313,5/8/16,Sun,0,0,0,0,0,0,0,0,0,0,0,1440,0,1819
5577150313,5/9/16,Mon,3421,2.559999943,2.559999943,0,1.429999948,0.140000001,0.99000001,0,34,11,70,1099,115,2489
5577150313,5/10/16,Tue,8869,6.650000095,6.650000095,0,2.559999943,0.75,3.349999905,0,104,37,194,639,335,3841
5577150313,5/11/16,Wed,4038,3.039999962,3.039999962,0,1.830000043,0.300000012,0.889999986,0,45,15,63,257,123,1665
6117666160,4/12/16,Tue,0,0,0,0,0,0,0,0,0,0,0,1440,0,1496
6117666160,4/13/16,Wed,0,0,0,0,0,0,0,0,0,0,0,1440,0,1496
6117666160,4/14/16,Thu,0,0,0,0,0,0,0,0,0,0,0,1440,0,1496
6117666160,4/15/16,Fri,14019,10.59000015,10.59000015,0,0,0.280000001,10.30000019,0,0,6,513,921,519,2865
6117666160,4/16/16,Sat,14450,10.90999985,10.90999985,0,0.579999983,0.850000024,9.479999542,0,7,15,518,502,540,2828
6117666160,4/17/16,Sun,7150,5.400000095,5.400000095,0,0,0,5.400000095,0,0,0,312,702,312,2225
6117666160,4/18/16,Mon,5153,3.910000086,3.910000086,0,0,0,3.890000105,0,0,0,241,759,241,2018
6117666160,4/19/16,Tue,11135,8.409999847,8.409999847,0,0,0,8.409999847,0,0,0,480,425,480,2606
6117666160,4/20/16,Wed,10449,8.020000458,8.020000458,0,2.029999971,0.479999989,5.519999981,0,26,10,349,587,385,2536
6117666160,4/21/16,Thu,19542,15.01000023,15.01000023,0,0.980000019,0.400000006,5.619999886,0,11,19,294,579,324,4900
6117666160,4/22/16,Fri,8206,6.199999809,6.199999809,0,0,0,6.199999809,0,0,0,402,413,402,2409
6117666160,4/23/16,Sat,11495,8.680000305,8.680000305,0,0,0,8.680000305,0,0,0,512,468,512,2651
6117666160,4/24/16,Sun,7623,5.760000229,5.760000229,0,0,0,5.760000229,0,0,0,362,711,362,2305
6117666160,4/25/16,Mon,0,0,0,0,0,0,0,0,0,0,0,1440,0,1497
6117666160,4/26/16,Tue,9543,7.210000038,7.210000038,0,0,0.340000004,6.869999886,0,0,7,352,1077,359,2450
6117666160,4/27/16,Wed,9411,7.110000134,7.110000134,0,0,0,7.110000134,0,0,0,458,417,458,2576
6117666160,4/28/16,Thu,3403,2.599999905,2.599999905,0,0,0,2.599999905,0,0,0,141,758,141,1879
6117666160,4/29/16,Fri,9592,7.239999771,7.239999771,0,0,0,7.239999771,0,0,0,461,479,461,2560
6117666160,4/30/16,Sat,6987,5.28000021,5.28000021,0,0,0,5.28000021,0,0,0,343,1040,343,2275
6117666160,5/1/16,Sun,8915,6.730000019,6.730000019,0,0,0,6.730000019,0,0,0,397,525,397,2361
6117666160,5/2/16,Mon,4933,3.730000019,3.730000019,0,0,0,3.730000019,0,0,0,236,1204,236,2044
6117666160,5/3/16,Tue,0,0,0,0,0,0,0,0,0,0,0,1440,0,1496
6117666160,5/4/16,Wed,2997,2.25999999,2.25999999,0,0,0,2.25999999,0,0,0,156,1279,156,1902
6117666160,5/5/16,Thu,9799,7.400000095,7.400000095,0,0,0,7.400000095,0,0,0,487,479,487,2636
6117666160,5/6/16,Fri,3365,2.680000067,2.680000067,0,0,0,2.680000067,0,0,0,133,673,133,1838
6117666160,5/7/16,Sat,7336,5.539999962,5.539999962,0,0,0,5.539999962,0,0,0,412,456,412,2469
6117666160,5/8/16,Sun,7328,5.53000021,5.53000021,0,0,0,5.53000021,0,0,0,318,517,318,2250
6117666160,5/9/16,Mon,4477,3.380000114,3.380000114,0,0,0,3.380000114,0,0,0,197,125,197,1248
6290855005,4/12/16,Tue,4562,3.450000048,3.450000048,0,0,0,3.450000048,0,0,0,199,1241,199,2560
6290855005,4/13/16,Wed,7142,5.400000095,5.400000095,0,0,0,5.389999866,0.01,0,0,350,1090,350,2905
6290855005,4/14/16,Thu,7671,5.800000191,5.800000191,0,0,0,5.769999981,0.029999999,0,0,363,1077,363,2952
6290855005,4/15/16,Fri,9501,7.179999828,7.179999828,0,0,0,7.170000076,0.01,0,0,328,1112,328,2896
6290855005,4/16/16,Sat,8301,6.28000021,6.28000021,0,0,0,6.269999981,0.01,0,0,258,1182,258,2783
6290855005,4/17/16,Sun,7851,5.940000057,5.940000057,0,1.139999986,0.790000021,4,0,31,12,225,1172,268,3171
6290855005,4/18/16,Mon,6885,5.210000038,5.210000038,0,0,0,5.190000057,0.02,0,0,271,1169,271,2766
6290855005,4/19/16,Tue,7142,5.400000095,5.400000095,0,0,0,5.389999866,0.01,0,0,321,1119,321,2839
6290855005,4/20/16,Wed,6361,4.809999943,4.809999943,0,0,0,4.800000191,0.01,0,0,258,1182,258,2701
6290855005,4/21/16,Thu,0,0,0,0,0,0,0,0,0,0,0,1440,0,2060
6290855005,4/22/16,Fri,6238,4.71999979,4.71999979,0,0,0,4.71999979,0,0,0,302,1138,302,2796
6290855005,4/23/16,Sat,0,0,0,0,0,0,0,0,33,0,0,1407,33,2664
6290855005,4/24/16,Sun,5896,4.460000038,4.460000038,0,0,0,4.460000038,0,0,0,258,1182,258,2703
6290855005,4/25/16,Mon,7802,5.900000095,5.900000095,0,0.680000007,0.180000007,5.03000021,0.01,8,3,249,1180,260,2771
6290855005,4/26/16,Tue,0,0,0,0,0,0,0,0,0,0,0,1440,0,2060
6290855005,4/27/16,Wed,5565,4.210000038,4.210000038,0,0,0,4.179999828,0.029999999,0,0,287,1153,287,2743
6290855005,4/28/16,Thu,5731,4.329999924,4.329999924,0,0,0,4.329999924,0,0,0,255,1185,255,2687
6290855005,4/29/16,Fri,0,0,0,0,0,0,0,0,0,0,0,1440,0,2060
6290855005,4/30/16,Sat,6744,5.099999905,5.099999905,0,0,0,5.090000153,0.01,0,0,324,1116,324,2843
6290855005,5/1/16,Sun,9837,7.440000057,7.440000057,0,0.660000026,2.75,4,0.02,8,95,282,1055,385,3327
6290855005,5/2/16,Mon,6781,5.130000114,5.130000114,0,0,0,5.110000134,0.02,0,0,268,1172,268,2725
6290855005,5/3/16,Tue,6047,4.570000172,4.570000172,0,0,0,4.570000172,0,0,0,240,1200,240,2671
6290855005,5/4/16,Wed,5832,4.409999847,4.409999847,0,0,0,4.400000095,0.01,0,0,272,1168,272,2718
6290855005,5/5/16,Thu,6339,4.789999962,4.789999962,0,0,0,4.789999962,0,0,0,239,1201,239,2682
6290855005,5/6/16,Fri,6116,4.619999886,4.619999886,0,0,0,4.590000153,0.029999999,0,0,305,1135,305,2806
6290855005,5/7/16,Sat,5510,4.170000076,4.170000076,0,0,0,4.159999847,0,0,0,227,1213,227,2613
6290855005,5/8/16,Sun,7706,5.829999924,5.829999924,0,0,0,5.820000172,0,0,0,251,1189,251,2712
6290855005,5/9/16,Mon,6277,4.75,4.75,0,0,0,4.730000019,0.02,0,0,264,800,264,2175
6290855005,5/10/16,Tue,0,0,0,0,0,0,0,0,0,0,0,1440,0,0
6775888955,4/12/16,Tue,0,0,0,0,0,0,0,0,0,0,0,1440,0,1841
6775888955,4/13/16,Wed,4053,2.910000086,2.910000086,0,1.110000014,0.579999983,1.220000029,0,17,18,85,1053,120,2400
6775888955,4/14/16,Thu,5162,3.700000048,3.700000048,0,0.870000005,0.860000014,1.970000029,0,14,24,105,863,143,2507
6775888955,4/15/16,Fri,1282,0.920000017,0.920000017,0,0,0,0.920000017,0,0,0,58,976,58,2127
6775888955,4/16/16,Sat,4732,3.390000105,3.390000105,0,2.519999981,0.810000002,0.059999999,0,36,18,9,1377,63,2225
6775888955,4/17/16,Sun,2497,1.789999962,1.789999962,0,0.349999994,1.129999995,0.310000002,0,5,24,19,1392,48,2067
6775888955,4/18/16,Mon,8294,5.949999809,5.949999809,0,2,0.769999981,3.170000076,0,30,31,146,1233,207,2798
6775888955,4/19/16,Tue,0,0,0,0,0,0,0,0,0,0,0,1440,0,1841
6775888955,4/20/16,Wed,10771,7.71999979,7.71999979,0,3.769999981,1.74000001,2.220000029,0,70,113,178,1079,361,3727
6775888955,4/21/16,Thu,0,0,0,0,0,0,0,0,0,0,0,1440,0,1841
6775888955,4/22/16,Fri,637,0.460000008,0.460000008,0,0,0,0.460000008,0,0,0,20,1420,20,1922
6775888955,4/23/16,Sat,0,0,0,0,0,0,0,0,0,0,0,1440,0,1841
6775888955,4/24/16,Sun,2153,1.539999962,1.539999962,0,0.769999981,0.620000005,0.150000006,0,11,18,11,1400,40,2053
6775888955,4/25/16,Mon,6474,4.639999866,4.639999866,0,2.269999981,0.460000008,1.899999976,0,33,13,92,1302,138,2484
6775888955,4/26/16,Tue,7091,5.269999981,5.269999981,1.959596038,3.480000019,0.870000005,0.730000019,0,42,30,47,1321,119,2584
6775888955,4/27/16,Wed,0,0,0,0,0,0,0,0,0,0,0,1440,0,1841
6775888955,4/28/16,Thu,703,0.5,0.5,0,0.059999999,0.200000003,0.239999995,0,2,13,15,1410,30,1993
6775888955,4/29/16,Fri,0,0,0,0,0,0,0,0,0,0,0,1440,0,1841
6775888955,4/30/16,Sat,2503,1.789999962,1.789999962,0,0.159999996,0.159999996,1.480000019,0,3,9,84,1344,96,2280
6775888955,5/1/16,Sun,2487,1.779999971,1.779999971,0,0.479999989,0.620000005,0.680000007,0,9,34,50,1347,93,2319
6775888955,5/2/16,Mon,0,0,0,0,0,0,0,0,0,0,0,1440,0,1841
6775888955,5/3/16,Tue,9,0.01,0.01,0,0,0,0.01,0,0,0,1,1439,1,1843
6775888955,5/4/16,Wed,0,0,0,0,0,0,0,0,0,0,0,1440,0,1841
6775888955,5/5/16,Thu,0,0,0,0,0,0,0,0,0,0,0,1440,0,1841
6775888955,5/6/16,Fri,4697,3.369999886,3.369999886,0,0.469999999,0.930000007,1.929999948,0,12,35,75,1318,122,2496
6775888955,5/7/16,Sat,1967,1.409999967,1.409999967,0,0.129999995,0.239999995,1.049999952,0,2,5,49,551,56,1032
6962181067,4/12/16,Tue,10199,6.739999771,6.739999771,0,3.400000095,0.829999983,2.50999999,0,50,14,189,796,253,1994
6962181067,4/13/16,Wed,5652,3.74000001,3.74000001,0,0.569999993,1.210000038,1.960000038,0,8,24,142,548,174,1718
6962181067,4/14/16,Thu,1551,1.029999971,1.029999971,0,0,0,1.029999971,0,0,0,86,862,86,1466
6962181067,4/15/16,Fri,5563,3.680000067,3.680000067,0,0,0,3.680000067,0,0,0,217,837,217,1756
6962181067,4/16/16,Sat,13217,8.739999771,8.739999771,0,3.660000086,0.189999998,4.880000114,0,50,3,280,741,333,2173
